,_id,city,latitude,longitude,state,street,zipcode,editedfacts,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid,school_index
600,56097401b2c959c08464ad04,Redmond,47.703616,-122.119231,WA,11521 167th Pl NE,98052,,,,,3.0,4.0,,,,3040.0,,,,,43125.0,,,,,,,SingleFamily,,1986.0,,,,"This property is being sold as-is, with no repairs and subject to all existing tenancies. The buyer assumes all risks associated with the existing tenancies after the close of escrow. Seller will not transfer any legal action(s) related to any existing tenancies. Please do not disturb the occupant(s), who will not be vacating prior to the sale. Seller will not provide any interior showings or inspections. Contact the listing office for instructions to place an offer.",1.0,http://photos3.zillowstatic.com/p_d/IS-1fia2v7fmwt3x.jpg,http://www.zillow.com/homedetails/11521-167th-Pl-NE-Redmond-WA-98052/48794687_zpid/,http://www.zillow.com/homedetails/11521-167th-Pl-NE-Redmond-WA-98052/48794687_zpid/,http://www.zillow.com/homedetails/11521-167th-Pl-NE-Redmond-WA-98052/48794687_zpid/#image=lightbox%3Dtrue,,,8164,8164,,,,,,,,,,00,Some Transit,28.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,10.0,,48794687,4.657894736842105
601,56097401b2c959c08464ad05,Redmond,47.715804999999996,-122.09189099999999,WA,18728 NE 128th Way,98052,,,,,,,,,,930.0,,,,Forced air,192535.0,,,,,,,SingleFamily,Territorial,1931.0,,Wilder Elem,Redmond High,Large private lot bordering Avondale road with easy access to everything. Build your dream home on this 4+ acres in the heart of Redmond! Buyer to verify all information to buyer's satisfaction. Value in land. DO NOT ENTER THE STRUCTURE.,29.0,None,http://www.zillow.com/homedetails/18728-NE-128th-Way-Redmond-WA-98052/48842763_zpid/,http://www.zillow.com/homedetails/18728-NE-128th-Way-Redmond-WA-98052/48842763_zpid/,http://www.zillow.com/homedetails/18728-NE-128th-Way-Redmond-WA-98052/48842763_zpid/#image=lightbox%3Dtrue,Evergreen Jnr High,Avondale,12339,12339,,,,,,,,,,Lake Washington,Some Transit,28.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,2.0,,48842763,4.657894736842105
602,56097401b2c959c08464ad06,Redmond,47.707846,-122.11378500000001,WA,16919 NE 122nd St,98052,,Dishwasher,Craftsman,None,3.5,4.0,,4.0,"Brick, Cement / Concrete, Shingle, Wood",3934.0,Hardwood,,Gas,Forced air,59444.0,2.0,13.0,,"Carport, Garage - Attached, Off-street",Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,,1990.0,2009.0,,,Custom Builder's Home on 1.36 acres on English Hill in Redmond.  ,3.0,None,http://www.zillow.com/homedetails/16919-NE-122nd-St-Redmond-WA-98052/48807634_zpid/,http://www.zillow.com/homedetails/16919-NE-122nd-St-Redmond-WA-98052/48807634_zpid/,http://www.zillow.com/homedetails/16919-NE-122nd-St-Redmond-WA-98052/48807634_zpid/#image=lightbox%3Dtrue,,,4254,4254,,,,2015-09-15 16:51:00.0,,,,Make me move,1350000.0,,Some Transit,26.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,3.0,"Dual Stair Cases.  All the custom wordwork with crown moldings, wainescotting, etc.  Custom tray and vaulted ceilings.  Every bedroom has it's own bathroom! 3 fireplaces with one in master.  The serenity and peace of living on acreage while having access to shopping, wineries like Chateau St, Michelle, Redhook Brewery, are all about 30 blocks away. :-)",48807634,4.657894736842105
603,56097401b2c959c08464ad07,Redmond,47.679997,-122.104794,WA,8653 Avondale Rd NE APT B303,98052,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.0,3.0,,,,1164.0,"Carpet, Laminate, Tile",3.0,Electric,"Baseboard, Wall",,3.0,,20.0,Garage - Detached,Composition,Master bath,Condominium,,1989.0,2009.0,,Redmond High,"Upgraded condo in walking distance to most areas of interest. 

Neighborhood Description

Off Avondale Road - quiet, peaceful neighbourhood in award winning Lake Washington school district. Location is after the main intersection so you will never get stuck in the morning traffic.

Garage and one assigned parking space.",6.0,None,http://www.zillow.com/homedetails/8653-Avondale-Rd-NE-APT-B303-Redmond-WA-98052/2135374167_zpid/,http://www.zillow.com/homedetails/8653-Avondale-Rd-NE-APT-B303-Redmond-WA-98052/2135374167_zpid/,http://www.zillow.com/homedetails/8653-Avondale-Rd-NE-APT-B303-Redmond-WA-98052/2135374167_zpid/#image=lightbox%3Dtrue,,"Quiet, Peaceful ",7581,7581,,,,2014-08-12 18:39:00.0,,,,Make me move,300000.0,Lake Washington,Some Transit,41.0,"10 nearby routes: 10 bus, 0 rail, 0 other",Car-Dependent,29.0,,2135374167,4.657894736842105
604,56097401b2c959c08464ad08,Redmond,47.683173,-122.03718700000002,WA,9265 227th Ave NE,98053,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.5,3.0,None,2.0,Vinyl,2340.0,"Laminate, Carpet, Tile",,Gas,Forced air,8777.0,2.0,11.0,,Garage - Attached,,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Pantry, Recreation room, Walk-in closet",SingleFamily,Park,2003.0,,Rosa Park Elementary School,Redmond High School ,,6.0,None,http://www.zillow.com/homedetails/9265-227th-Ave-NE-Redmond-WA-98053/61306240_zpid/,http://www.zillow.com/homedetails/9265-227th-Ave-NE-Redmond-WA-98053/61306240_zpid/,http://www.zillow.com/homedetails/9265-227th-Ave-NE-Redmond-WA-98053/61306240_zpid/#image=lightbox%3Dtrue,Evergreen Middle School,,2831,2831,,,,2015-02-22 17:57:00.0,,,,Make me move,650000.0,Lake Washington,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,24.0,,61306240,4.657894736842105
605,56097401b2c959c08464ad09,Redmond,47.640215999999995,-121.952596,WA,3515 289th Ave NE,98053,,"Dishwasher, Dryer, Freezer, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,Finished,2.75,4.0,Central,2.0,Wood,3150.0,"Carpet, Hardwood, Slate",,Gas,Forced air,16240.0,2.0,,,"Carport, Off-street",Composition,"Breakfast nook, Family room, Laundry room, Master bath, Mud room, Pantry, Recreation room, Walk-in closet",SingleFamily,"Water, Territorial",1996.0,2010.0,,,"Private access to the lake with key, owns 1/300th of the lake and of 5 properties around it. Remodeled gourmet kitchen w/ island, gas range and all stainless steel appliances. Beautiful large entry w/ sizeable chandelier. Open floor plan with large 4 pane doors opening on the deck and the view across the lake.

The neighborhood  is very friendly and private, people walk/jog around the private community owned lake with private beach access with personal key for picnics, swimming, fishing, kayaking, but no motorized water vehicles so it remains very quiet. Excellent schools.
It's the forest 10 minutes from the city. 25 minute commute to Microsoft at peak time.",1.0,http://photos3.zillowstatic.com/p_d/ISlex5xhqytash0000000000.jpg,http://www.zillow.com/homedetails/3515-289th-Ave-NE-Redmond-WA-98053/48658606_zpid/,http://www.zillow.com/homedetails/3515-289th-Ave-NE-Redmond-WA-98053/48658606_zpid/,http://www.zillow.com/homedetails/3515-289th-Ave-NE-Redmond-WA-98053/48658606_zpid/#image=lightbox%3Dtrue,,Ames Lake,2562,2562,,,,2015-02-08 19:55:00.0,,,,Make me move,800000.0,Snoqualmie Valley,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,0.0,"The view.
15 ft cathedral vaulted ceilings upstairs and 12 ft downstairs.
30 minute walk around the lake, 2 hour hike in the tree farm behind, or off-road bicycle.
Very quiet, no traffic, the main entry to the neighborhood is on the other side of the lake.
The house is in the woods with the wrap-around deck up in the trees.
Friendly neighborhood, very private. Abundant and varied wildlife, good bird watching, fishing on the lake.
20 minutes to city, schools, shopping, consistent 25 minutes peak commute to Microsoft.
Community website keeps you informed, including weather, businesses, various gatherings, lake key exchanges, advertising.",48658606,10.0
606,56097401b2c959c08464ad0b,Seattle,47.654955,-122.32628000000001,WA,3900 2nd Ave NE APT 405,98105,,Dishwasher,,None,2.0,2.0,Central,2.0,Stucco,1442.0,Carpet,4.0,Gas,Forced air,21823.0,1.0,7.0,21.0,Garage - Attached,Built-up,Breakfast nook,Condominium,City,1997.0,1997.0,John Stanford Intl,,Two bedroom/2 bath condo with windows between the master bedroom and the living room which opens up the feel of the place. Tile tub surrounds.,7.0,None,http://www.zillow.com/homedetails/3900-2nd-Ave-NE-APT-405-Seattle-WA-98105/48997591_zpid/,http://www.zillow.com/homedetails/3900-2nd-Ave-NE-APT-405-Seattle-WA-98105/48997591_zpid/,http://www.zillow.com/homedetails/3900-2nd-Ave-NE-APT-405-Seattle-WA-98105/48997591_zpid/#image=lightbox%3Dtrue,,Wallingford/Fremont,2010,2010,,,,2015-09-16 13:28:00.0,,,,Make me move,800000.0,,Some Transit,69.0,"38 nearby routes: 38 bus, 0 rail, 0 other",Very Walkable,75.0,The view!  The neighbors!  The community!  The Burke-Gilman trail just out your front door!  The 4th of July fireworks!  The restaurants and bars all within easy walking distance!  ,48997591,7.423021978021978
607,56097401b2c959c08464ad0e,Seattle,47.647172999999995,-122.331608,WA,2143 N. Northlake Way #30,98103,,Microwave,Bungalow,None,,1.0,,,Wood,720.0,Carpet,,,,,,,,Off-street,Other,Family room,Condominium,City,1997.0,,,,"Feeling Lucky? Time to pick the Shamrock! This is your chance to own a charming Seattle Houseboat in an owned Gasworks Park Marina slip. Located in North Lake Union on the outer end of the marina, this location offers spectacular views from the rooftop deck. The steel hull houseboat means less maintenance and longer life! Houseboat has good bone, but needs some TLC. Vessel dimensions are 40' X 14', Condo owned HOA's including liveaboard fee $372. per month, in a great community. Short walk to Fremont, University of Washington, off the Burke Gillman Trail, bike to South Lake Union, fabulous dining and so much more!
This is the life!
Waterfront you can put your toes in! (TM)",30.0,None,http://www.zillow.com/homedetails/2143-N-Northlake-Way-30-Seattle-WA-98103/2101390850_zpid/,http://www.zillow.com/homedetails/2143-N-Northlake-Way-30-Seattle-WA-98103/2101390850_zpid/,http://www.zillow.com/homedetails/2143-N-Northlake-Way-30-Seattle-WA-98103/2101390850_zpid/#image=lightbox%3Dtrue,,,4237,4237,Linda Bagley,http://www.zillow.com/profile/Linda-M.-Bagley/,http://www.seattle-houseboat.com/,2015-09-17 17:03:00.0,834262.0,,Active,For sale by agent,347000.0,,Some Transit,57.0,"36 nearby routes: 36 bus, 0 rail, 0 other",Somewhat Walkable,57.0,"Incredible Views of Lake Union, Houseboats in Seattle and Floating Homes in Seattle.",2101390850,8.666666666666666
608,56097401b2c959c08464ad0f,Seattle,47.664783,-122.344131,WA,1107 N 50th St,98103,,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,Finished,3.0,4.0,Wall,1.0,"Metal, Wood",3000.0,"Carpet, Hardwood, Tile",,Gas,Forced air,4450.0,2.0,,,"Garage - Detached, Off-street",Composition,"Dining room, Family room, Laundry room, Master bath, Office, Walk-in closet",SingleFamily,"City, Park, Territorial",1925.0,1993.0,,,"1925 Classic Old World Charm,4+br.,3 full baths.Spacious Master bath w/2 person jetted tub and double sinks and walk-in double closets.Across the street from Woodland Park tennis courts,bike trails,jogging trails,skate board park,pitch and putt golf course,dog off leash park,city zoo,and rose garden,Green lake sailing and trout fishing,just blocks from Wallingford restaurants and shopping.Close to the University of Washington.MIL possible w/2nd kitchen downstairs.Forced air gas furnace.  5 minutes to downtown on Hwy 99(aurora)and easy access to I-5 freeway on 50th.Call Dave Hawkinson  @Greater Realty Inc.206-617-1834 dhawkinsonre@hotmail.com. ",15.0,None,http://www.zillow.com/homedetails/1107-N-50th-St-Seattle-WA-98103/49011628_zpid/,http://www.zillow.com/homedetails/1107-N-50th-St-Seattle-WA-98103/49011628_zpid/,http://www.zillow.com/homedetails/1107-N-50th-St-Seattle-WA-98103/49011628_zpid/#image=lightbox%3Dtrue,,,5126,5126,david hawkinson,http://www.zillow.com/profile/dhawkinsonre/,,2015-09-02 12:55:00.0,812419.0,,Active,For sale by agent,775000.0,,Some Transit,50.0,"6 nearby routes: 6 bus, 0 rail, 0 other",Very Walkable,73.0,"Coved plastered ceilings,leaded beveled glass and bay view window,oak floors,stainless kitchen w/double ovens,family room off the kitchen,pavers complete the easy maintenance private backyard w/hottub.2nd kitchen in the basement guest suite,easy conversion to mother-in-law apt.for extra income.Off street parking for 3 cars or RV and boat +1 garage.Call Dave @Greater Realty Inc.206-617-1834 dhawkinsonre@hotmail.com.",49011628,8.0
609,56097401b2c959c08464ad10,Seattle,47.655747999999996,-122.327653,WA,4006 1st Ave NE,98105,,,,Partially finished,2.75,4.0,,,Shingle,1890.0,"Carpet, Linoleum / Vinyl, Softwood",,Gas,Forced air,4300.0,2.0,9.0,3.0,,Composition,,MultiFamily2To4,City,1900.0,,,,"Current use is a triplex.  Best use is to rehab and convert to a single family with MIL.  To be sold ""As Is""  No brokers/agents    Cash out/ Conventional    Seller will provide Sales/Purchase agreement  and disclosure.   Seller intends this transaction to be part of a 1031 like kind exchange",1.0,http://photos1.zillowstatic.com/p_d/ISdw1v2ktgh8zz0000000000.jpg,http://www.zillow.com/homedetails/4006-1st-Ave-NE-Seattle-WA-98105/48928071_zpid/,http://www.zillow.com/homedetails/4006-1st-Ave-NE-Seattle-WA-98105/48928071_zpid/,http://www.zillow.com/homedetails/4006-1st-Ave-NE-Seattle-WA-98105/48928071_zpid/#image=lightbox%3Dtrue,,,1085,1085,,,,2015-07-08 16:16:00.0,,,,Make me move,800000.0,,Some Transit,67.0,"38 nearby routes: 38 bus, 0 rail, 0 other",Very Walkable,71.0,,48928071,8.75
610,56097401b2c959c08464ad12,Seattle,47.662645,-122.340002,WA,1413 N 47th St,98103,,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Craftsman,Finished,2.0,4.0,,1.0,,2400.0,"Carpet, Hardwood, Tile",,,Forced air,4000.0,3.0,,,Garage - Detached,,"Dining room, Family room, Laundry room, Master bath, Mud room, Office, Recreation room, Sun room, Walk-in closet",SingleFamily,,1916.0,,,,,1.0,http://photos2.zillowstatic.com/p_d/IS137e6vkycjkm1000000000.jpg,http://www.zillow.com/homedetails/1413-N-47th-St-Seattle-WA-98103/49011727_zpid/,http://www.zillow.com/homedetails/1413-N-47th-St-Seattle-WA-98103/49011727_zpid/,http://www.zillow.com/homedetails/1413-N-47th-St-Seattle-WA-98103/49011727_zpid/#image=lightbox%3Dtrue,,,1611,1611,,,,2015-06-22 16:27:00.0,,,,Make me move,875000.0,,Some Transit,54.0,"12 nearby routes: 12 bus, 0 rail, 0 other",Walker's Paradise,92.0,"remodeled top to bottom inside and out, kitchen with new appliances, high ceilings,  newly remodeled large finished basement, private yard,  large deck with TREX, gas fire pit, hotub, lots of storage, walk to shops/restaurants, brand new siding, furnace",49011727,10.0
611,56097401b2c959c08464ad13,Seattle,47.659755,-122.326532,WA,4327 Thackeray Pl NE,98105,,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Bungalow,Finished,2.0,3.0,None,,Wood,2370.0,Hardwood,,Gas,"Radiant, Other",4080.0,3.0,9.0,,"Garage - Detached, Off-street",Shake / Shingle,"Dining room, Mud room",SingleFamily,"City, Territorial",1910.0,,,,"This is a grand 2-story Craftsman bungalow - totally restored and updated. Natural woodwork, hardwood floors, leaded and beveled windows, built-ins, box-beam ceilings and pocket doors. 3 bedrooms on upper level, formal dining room, chefs kitchen, family room. Lovely grounds, walking distance to John Stanford Intl School. Website: http://4327thackeray.com

Basement level is fully finished and converted into a mother-in-law with a kitchen and a bath room.",1.0,http://photos2.zillowstatic.com/p_d/IS13iqt8l0220tf.jpg,http://www.zillow.com/homedetails/4327-Thackeray-Pl-NE-Seattle-WA-98105/48847555_zpid/,http://www.zillow.com/homedetails/4327-Thackeray-Pl-NE-Seattle-WA-98105/48847555_zpid/,http://www.zillow.com/homedetails/4327-Thackeray-Pl-NE-Seattle-WA-98105/48847555_zpid/#image=lightbox%3Dtrue,,,2597,2597,,,,2015-08-10 12:53:00.0,,,,Make me move,1050000.0,,Some Transit,69.0,"38 nearby routes: 38 bus, 0 rail, 0 other",Very Walkable,84.0,,48847555,9.5
612,56097401b2c959c08464ad14,Seattle,47.661935,-122.325828,WA,4516 Thackeray Pl NE,98105,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,Finished,2.75,4.0,,1.0,Metal,2000.0,"Hardwood, Laminate, Tile",,Electric,Heat pump,4356.0,1.0,8.0,,Garage - Attached,Metal,"Breakfast nook, Dining room, Family room, Master bath, Recreation room",SingleFamily,,1949.0,2014.0,Mc Donald Elem,Buyer To Verify,"Pristine, well-maintained, carefully updated classic home; tasteful refinements like gorgeous new fir windows compliment refinished oak floors and original unpainted millwork throughout; spacious LR with FP, good-sized BRs, 3 with ensuite baths. Surround sound pre-wired both upstairs and downstairs. Ductless mini split system with both eating and air conditioning. Radiant heaters in each of the bedrooms to dial in the perfect temperature. Complete electrical and plumbing upgrades, durable metal roof, close to 45th but minimally impacted by it. Walkscore: 92. 

Neighborhood Description

It is -the- walking neighborhood: three movie houses, who knows how many restaurants, pubs, coffee shops, nice little neighbohood shops, hardware, Wallingford Center, library, Good Shephard Center, 15-minute walk to the U, Green Lake, Woodland Park, 20 minutes to Gas Works Park - that's on foot!Great neighborhood! Great!",19.0,None,http://www.zillow.com/homedetails/4516-Thackeray-Pl-NE-Seattle-WA-98105/49102678_zpid/,http://www.zillow.com/homedetails/4516-Thackeray-Pl-NE-Seattle-WA-98105/49102678_zpid/,http://www.zillow.com/homedetails/4516-Thackeray-Pl-NE-Seattle-WA-98105/49102678_zpid/#image=lightbox%3Dtrue,Hamilton Mid,Wallingford,3563,3563,,,,2015-05-17 13:59:00.0,,,,Make me move,950000.0,SEA,Some Transit,68.0,"38 nearby routes: 38 bus, 0 rail, 0 other",Very Walkable,88.0,"It's warm - I love the oak floors, original fir (I think) doors, millwork; the new windows are clear fir and are beautiful as well as practical, the back yard is just wonderful, the neighborhood is great - you can walk to so much and yet it feels like you're in a quiet part of town - it's a great place to live!",49102678,9.5
613,56097401b2c959c08464ad15,Seattle,47.664846000000004,-122.326475,WA,4757 Thackeray Pl NE,98105,,"Dryer, Range / Oven, Refrigerator, Washer",Queen Anne / Victorian,Partially finished,4.0,4.0,None,,Shingle,2950.0,"Carpet, Hardwood, Linoleum / Vinyl, Concrete",,Electric,Baseboard,4028.0,3.0,,3.0,Garage - Detached,Composition,"Dining room, Laundry room, Workshop",MultiFamily2To4,"City, Mountain, Territorial",1909.0,1997.0,,,"Go to the website to see more photos and details for this triplex: 
                              4757ThackerayPlaceNE.com
Thanks for looking!",4.0,None,http://www.zillow.com/homedetails/4757-Thackeray-Pl-NE-Seattle-WA-98105/49102717_zpid/,http://www.zillow.com/homedetails/4757-Thackeray-Pl-NE-Seattle-WA-98105/49102717_zpid/,http://www.zillow.com/homedetails/4757-Thackeray-Pl-NE-Seattle-WA-98105/49102717_zpid/#image=lightbox%3Dtrue,,,7669,7669,,,,2015-05-15 20:27:00.0,,,Active,For sale by owner,768000.0,,Some Transit,62.0,"32 nearby routes: 32 bus, 0 rail, 0 other",Very Walkable,82.0,"Gorgeous view of Mt. Rainier from upstairs apartment; welcoming covered front porch; walkable neighborhood; close to all Wallingford amenities and bus line; beautiful hardwoods throughout first floor unit; full basement (additional 1100 square feet not included in listed available footage) with laundry room, workbench, 3 storage rooms and huge workspace with bathroom; upstairs studio unit has its own covered porch and windows on the north, east, and south walls (windows on the south and east frame Mt. Rainier); the upstairs 1 bedroom unit has windows on the north, west and south walls and has its own private deck that overlooks the back yard. The downstairs unit encompasses the whole first floor and has high ceilings, hardwoods, period built-in details, lots of storage and its own covered rear porch. There is a roomy one car detached terraced garage with an automatic door installed last year with an open roof area (would be a great space to build an outdoor terrace on top of or maybe a permitted in-law unit). ",49102717,9.0
614,56097401b2c959c08464ad16,Seattle,47.671711,-122.323559,WA,342 NE 59th St,98105,,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator, Dryer, Washer",Other,Finished,3.0,4.0,None,2.0,"Shingle, Cement / Concrete",2500.0,"Carpet, Hardwood, Slate, Tile",,Gas,Forced air,4170.0,3.0,11.0,,Garage - Detached,Other,Dining room,SingleFamily,"City, Territorial, Mountain",1915.0,2007.0,Green Lake,Roosevelt,"Serious inquiries only, please. Also note the layout of the home; there are three levels with the top floor being the Master retreat with full bath, the middle/main floor with kitchen, living area, full bath, and small bedroom, and the lower floor with two bedrooms, full bath, and spacious living area.

Easy access to I-5. While there is freeway noise outside, the inside of the house is fully insulated and completely quiet. Also cannot emphasize enough the convenience of the garage and driveway for parking multiple cars.

Upper level Master Retreat, jetted spa bath, & huge walk-in closet. The small back yard is fully fenced. Remodeled Home w/ Brazilian cherry hardwood floors, kitchen w/ slab granite & shining stainless, brimming w/ natural light. Roomy 2-car garage plus plenty of room to park 3 cars in the driveway. Washer/dryer stations on top floor and lower floor. Perfection w/ just minutes from Greenlake  Park & Tangletown.",14.0,None,http://www.zillow.com/homedetails/342-NE-59th-St-Seattle-WA-98105/48898162_zpid/,http://www.zillow.com/homedetails/342-NE-59th-St-Seattle-WA-98105/48898162_zpid/,http://www.zillow.com/homedetails/342-NE-59th-St-Seattle-WA-98105/48898162_zpid/#image=lightbox%3Dtrue,Hamilton,Green Lake,15505,15505,,,,2015-08-30 07:53:00.0,,,,Make me move,839000.0,Seattle Public Schools - Northwest,Some Transit,61.0,"30 nearby routes: 30 bus, 0 rail, 0 other",Very Walkable,74.0,"Space. At 2,500 square feet over three levels there is room to live here.

Parking. The new two-car garage is a feature not many homes in Greenlake can boast of.

Finishes. Very high-end detailed work to create a beautiful living area throughout the house.",48898162,9.666666666666666
615,56097401b2c959c08464ad17,Seattle,47.669090999999995,-122.33948999999998,WA,1406 N 55th St,98103,,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Trash compactor, Washer",Other,None,3.5,3.0,None,2.0,Wood products,1700.0,"Carpet, Hardwood, Slate, Tile",,Gas,Forced air,1609.0,3.0,,,Garage - Attached,Asphalt,"Breakfast nook, Family room, Laundry room, Master bath, Office, Walk-in closet",Townhouse,"Mountain, Park, Territorial",2007.0,,,,,1.0,http://photos3.zillowstatic.com/p_d/IS9t483sueg46u1000000000.jpg,http://www.zillow.com/homedetails/1406-N-55th-St-Seattle-WA-98103/49144030_zpid/,http://www.zillow.com/homedetails/1406-N-55th-St-Seattle-WA-98103/49144030_zpid/,http://www.zillow.com/homedetails/1406-N-55th-St-Seattle-WA-98103/49144030_zpid/#image=lightbox%3Dtrue,,,3802,3802,,,,2015-05-10 19:16:00.0,,,,Make me move,650000.0,,Some Transit,47.0,"10 nearby routes: 10 bus, 0 rail, 0 other",Somewhat Walkable,70.0,,49144030,8.75
616,56097401b2c959c08464ad18,Seattle,47.663731,-122.341426,WA,4803 Stone Way N,98103,,,Other,Finished,2.0,3.0,,,Wood,1960.0,Hardwood,,Oil,Forced air,3441.0,1.0,,,Off-street,Composition,"Dining room, Family room, Laundry room, Master bath, Recreation room",SingleFamily,,1918.0,,,,"Wallingford bungalow with light and bright spaces. Formal living & dining on main floor with hardwoods. Finished lower floor has guest bedroom, large spa style bath and huge family room. New roof, gas furnace, double pane windows and low maintenance yard make this a perfect in-city option. Just blocks to Green Lake, playfields, zoo and numerous choices in coffee houses, pubs and restaurants.",12.0,None,http://www.zillow.com/homedetails/4803-Stone-Way-N-Seattle-WA-98103/49011653_zpid/,http://www.zillow.com/homedetails/4803-Stone-Way-N-Seattle-WA-98103/49011653_zpid/,http://www.zillow.com/homedetails/4803-Stone-Way-N-Seattle-WA-98103/49011653_zpid/#image=lightbox%3Dtrue,,,5522,5522,,,,2015-07-15 07:50:00.0,,,,Make me move,755000.0,Seattle,Some Transit,53.0,"12 nearby routes: 12 bus, 0 rail, 0 other",Very Walkable,85.0,,49011653,9.0
617,56097401b2c959c08464ad19,Seattle,47.671368,-122.33098500000001,WA,2219 N 59th St,98103,,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Craftsman,Finished,4.0,4.0,,1.0,Wood,2600.0,"Hardwood, Carpet",,Gas,Forced air,3000.0,3.0,8.0,,Garage - Attached,Composition,"Laundry room, Dining room, Workshop, Family room",SingleFamily,"Mountain, Territorial, Water",1910.0,2012.0,,,,1.0,http://photos3.zillowstatic.com/p_d/IS91nrwk64okp20000000000.jpg,http://www.zillow.com/homedetails/2219-N-59th-St-Seattle-WA-98103/48898292_zpid/,http://www.zillow.com/homedetails/2219-N-59th-St-Seattle-WA-98103/48898292_zpid/,http://www.zillow.com/homedetails/2219-N-59th-St-Seattle-WA-98103/48898292_zpid/#image=lightbox%3Dtrue,,,5811,5811,,,,2015-01-05 16:30:00.0,,,,Make me move,1500000.0,,Some Transit,53.0,"29 nearby routes: 29 bus, 0 rail, 0 other",Very Walkable,72.0,,48898292,8.0
618,56097401b2c959c08464ad1a,Seattle,47.650669,-122.341029,WA,1408 N 36th St,98103,,"Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Bungalow,Partially finished,4.0,5.0,None,2.0,Composition,3581.0,Hardwood,,Gas,Forced air,5500.0,2.0,9.0,,"Garage - Attached, Off-street",Composition,"Dining room, Family room, Laundry room, Master bath, Office",MultiFamily2To4,None,1910.0,,JOHN STANFORD,,"A large home zoned LR2 located in the up and coming North Lake Union neighborhood zoned commercial or residential. Just a few blocks from some of the top restaurants in Seattle, the Burke Gilman Trail, Gasworks Park and within walking distance to downtown Fremont and Wallingford.  The house has a unique layout that can be subdivided into different sections as well as a full apartment in the basement.",1.0,http://photos2.zillowstatic.com/p_d/IS1zvukfpffttr1000000000.jpg,http://www.zillow.com/homedetails/1408-N-36th-St-Seattle-WA-98103/48789443_zpid/,http://www.zillow.com/homedetails/1408-N-36th-St-Seattle-WA-98103/48789443_zpid/,http://www.zillow.com/homedetails/1408-N-36th-St-Seattle-WA-98103/48789443_zpid/#image=lightbox%3Dtrue,,,8049,8049,,,,2014-11-19 16:40:00.0,,,,Make me move,1800000.0,Seattle,Some Transit,58.0,"20 nearby routes: 20 bus, 0 rail, 0 other",Very Walkable,85.0,"This is the best place to live in Seattle. The restaurants, the food, the people are fantastic and unique. The home is wonderful with fruit trees, grapes, raspberries and a community garden shared with the preschool just a couple of blocks away. The large sycamore tree shades the house in the summer to keep it cool. ",48789443,8.0
